zip|type|decommissioned|primary_city|acceptable_cities|unacceptable_cities|state|county|timezone|area_codes|world_region|country|latitude|longitude|irs_estimated_population
31901|STANDARD|0|Columbus||Cols|GA|Muscogee County|America/New_York|334, 706, 762|NA|US|32.47|-84.98|4070
31902|PO BOX|0|Columbus||Cols|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|934
31903|STANDARD|0|Columbus||Cols|GA|Muscogee County|America/New_York|334, 706, 762|NA|US|32.41|-84.95|14670
31904|STANDARD|0|Columbus||Beallwood, Cols|GA|Muscogee County|America/New_York|334, 706, 762|NA|US|32.55|-85.01|26700
31905|STANDARD|0|Fort Benning|Columbus|Camp Rogers, Cols|GA|Muscogee County|America/New_York|334, 706, 762|NA|US|32.39|-84.87|10320
31906|STANDARD|0|Columbus||Cols|GA|Muscogee County|America/New_York|706, 762|NA|US|32.47|-84.95|16730
31907|STANDARD|0|Columbus||Cols|GA|Muscogee County|America/New_York|706, 762|NA|US|32.51|-84.87|46490
31908|PO BOX|0|Columbus||Col, Cols|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|971
31909|STANDARD|0|Columbus||Cols|GA|Muscogee County|America/New_York|706, 762|NA|US|32.55|-84.92|32130
31914|PO BOX|0|Columbus||Cols|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|361
31917|PO BOX|0|Columbus||Cols|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|676
31993|UNIQUE|0|Columbus||Columbus Brm|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|0
31995|PO BOX|0|Fort Benning|Columbus|Cols|GA|Chattahoochee County|America/New_York|706|NA|US|32.39|-84.87|572
31997|UNIQUE|0|Columbus||At&T Universal Card Service|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|0
31998|UNIQUE|0|Columbus||Amer Fam Life Ins Brm|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|0
31999|UNIQUE|0|Columbus||American Family Life Ins|GA|Muscogee County|America/New_York|706|NA|US|32.51|-84.87|0
32003|STANDARD|0|Fleming Island|Fleming Isle, Orange Park|Orange Pk|FL|Clay County|America/New_York|904|NA|US|30.1|-81.71|27600
32004|PO BOX|0|Ponte Vedra Beach|Ponte Vedra||FL|St. Johns County|America/New_York|904|NA|US|30.23|-81.38|1133
32006|PO BOX|0|Fleming Island|Fleming Isle, Orange Park||FL|Clay County|America/New_York|904|NA|US|30.11|-81.72|435
32007|PO BOX|0|Bostwick|||FL|Putnam County|America/New_York|386|NA|US|29.77|-81.63|894
32008|STANDARD|0|Branford|||FL|Suwannee County|America/New_York|352, 386|NA|US|29.96|-82.92|4680
32009|STANDARD|0|Bryceville|||FL|Nassau County|America/New_York|904, 912|NA|US|30.38|-81.93|3150
32011|STANDARD|0|Callahan|||FL|Nassau County|America/New_York|904|NA|US|30.56|-81.83|15090
32013|PO BOX|0|Day|||FL|Lafayette County|America/New_York|386|NA|US|30.19|-83.29|137
32024|STANDARD|0|Lake City|||FL|Columbia County|America/New_York|386|NA|US|30.09|-82.73|17310
32025|STANDARD|0|Lake City|||FL|Columbia County|America/New_York|386, 904|NA|US|30.11|-82.58|15990
32026|UNIQUE|1|Raiford||Florida Dept Of Corrections|FL|Union County|America/New_York|386, 904|NA|US|30.06|-82.19|65
32030|PO BOX|0|Doctors Inlet|||FL|Clay County|America/New_York|904|NA|US|30.12|-81.76|86
32033|STANDARD|0|Elkton||Armstrong|FL|St. Johns County|America/New_York|386, 904|NA|US|29.78|-81.42|4490
32034|STANDARD|0|Fernandina Beach|Amelia Island, Fern Bch, Fernandina, Fernandina Bch|Amelia City|FL|Nassau County|America/New_York|904, 912|NA|US|30.65|-81.44|36540
32035|PO BOX|0|Fernandina Beach|Fern Bch, Fernandina, Fernandina Bch|Amelia Village, Five Points Hamilton|FL|Nassau County|America/New_York|904|NA|US|30.65|-81.44|1953
32038|STANDARD|0|Fort White|||FL|Columbia County|America/New_York|386|NA|US|29.92|-82.71|8570
32040|STANDARD|0|Glen Saint Mary|Glen St Mary||FL|Baker County|America/New_York|386, 904, 912|NA|US|30.27|-82.16|7740
32041|PO BOX|0|Yulee|||FL|Nassau County|America/New_York|904|NA|US|30.63|-81.57|1804
32042|PO BOX|0|Graham|||FL|Bradford County|America/New_York|352|NA|US|29.88|-82.24|392
32043|STANDARD|0|Green Cove Springs|Green Cv Spgs||FL|Clay County|America/New_York|352, 386, 904|NA|US|29.98|-81.67|35270
32044|STANDARD|0|Hampton|||FL|Bradford County|America/New_York|352, 904|NA|US|29.86|-82.13|1480
32046|STANDARD|0|Hilliard|||FL|Nassau County|America/New_York|904, 912|NA|US|30.69|-81.92|8900
32050|PO BOX|0|Middleburg|||FL|Clay County|America/New_York|904|NA|US|30.05|-81.9|1897
32052|STANDARD|0|Jasper|||FL|Hamilton County|America/New_York|229, 386, 448, 850|NA|US|30.51|-82.95|5130
32053|STANDARD|0|Jennings|||FL|Hamilton County|America/New_York|229, 386, 448, 850|NA|US|30.6|-83.1|3140
32054|STANDARD|0|Lake Butler|||FL|Union County|America/New_York|352, 386, 904|NA|US|30.02|-82.33|9240
32055|STANDARD|0|Lake City|||FL|Columbia County|America/New_York|386, 904|NA|US|30.19|-82.64|13500
32056|PO BOX|0|Lake City|||FL|Columbia County|America/New_York|386|NA|US|30.19|-82.64|3635
32058|STANDARD|0|Lawtey|||FL|Bradford County|America/New_York|386, 904|NA|US|30.04|-82.07|3190
32059|STANDARD|0|Lee|||FL|Madison County|America/New_York|386, 448, 850|NA|US|30.41|-83.3|2450
32060|STANDARD|0|Live Oak|Dowling Park||FL|Suwannee County|America/New_York|386, 448, 850|NA|US|30.27|-83.04|17320
32061|STANDARD|0|Lulu|||FL|Columbia County|America/New_York|386|NA|US|30.1|-82.49|300
32062|STANDARD|0|Mc Alpin||Mcalpin|FL|Suwannee County|America/New_York|386|NA|US|30.13|-82.96|2250
32063|STANDARD|0|Macclenny|||FL|Baker County|America/New_York|904, 912|NA|US|30.28|-82.12|12490
32064|STANDARD|0|Live Oak|Boys Ranch, Dowling Park||FL|Suwannee County|America/New_York|386, 448, 850|NA|US|30.29|-82.98|6000
32065|STANDARD|0|Orange Park||Orange Pk|FL|Clay County|America/New_York|904|NA|US|30.15|-81.8|37830
32066|STANDARD|0|Mayo|||FL|Lafayette County|America/New_York|352, 386, 448, 850|NA|US|30.05|-83.17|4600
32067|PO BOX|0|Orange Park||Orange Pk|FL|Clay County|America/New_York|904|NA|US|30.16|-81.7|1087
32068|STANDARD|0|Middleburg|||FL|Clay County|America/New_York|352, 904|NA|US|30.05|-81.9|53910
32071|STANDARD|0|O Brien|||FL|Suwannee County|America/New_York|386|NA|US|30.03|-82.92|3220
32072|PO BOX|1|Olustee|||FL|Baker County|America/New_York|386, 904|NA|US|30.18|-82.42|179
32073|STANDARD|0|Orange Park||Orange Pk|FL|Clay County|America/New_York|904|NA|US|30.16|-81.7|38490
32079|PO BOX|0|Penney Farms|||FL|Clay County|America/New_York|904|NA|US|29.98|-81.81|711
32080|STANDARD|0|Saint Augustine|Anastasia Is, Anastasia Island, Saint Augustine Beach, St Aug Beach, St Augustine, St Augustine Beach||FL|St. Johns County|America/New_York|386, 904|NA|US|29.8|-81.26|20370
32081|STANDARD|0|Ponte Vedra|Ponte Vedra Beach, Tn Of Nocatee, Town Of Nocatee||FL|St. Johns County|America/New_York|904|NA|US|30.08|-81.4|27360
32082|STANDARD|0|Ponte Vedra Beach|Ponte Vedra|Pnte Vdra Bch|FL|St. Johns County|America/New_York|904|NA|US|30.23|-81.38|30150
32083|STANDARD|0|Raiford|||FL|Union County|America/New_York|386, 904|NA|US|30.06|-82.23|1780
32084|STANDARD|0|Saint Augustine|Saint Augustine Beach, St Aug Beach, St Augustine, St Augustine Beach||FL|St. Johns County|America/New_York|904|NA|US|29.89|-81.31|29430
32085|PO BOX|0|Saint Augustine|St Augustine||FL|St. Johns County|America/New_York|904|NA|US|29.89|-81.31|2242
32086|STANDARD|0|Saint Augustine|Saint Augustine Beach, St Aug Beach, St Augustine, St Augustine Beach||FL|St. Johns County|America/New_York|386, 904|NA|US|29.76|-81.3|29640
32087|STANDARD|0|Sanderson|||FL|Baker County|America/New_York|904, 912|NA|US|30.25|-82.27|3940
32091|STANDARD|0|Starke|Kingsley Lake, Kngsly Lk||FL|Bradford County|America/New_York|352, 386, 904|NA|US|29.94|-82.11|13140
32092|STANDARD|0|Saint Augustine|St Augustine||FL|St. Johns County|America/New_York|386, 904|NA|US|29.94|-81.51|46750
32094|STANDARD|0|Wellborn|||FL|Suwannee County|America/New_York|386|NA|US|30.23|-82.81|2400
32095|STANDARD|0|Saint Augustine|St Augustine||FL|St. Johns County|America/New_York|904|NA|US|30.01|-81.41|18490
32096|STANDARD|0|White Springs|||FL|Hamilton County|America/New_York|229, 386|NA|US|30.33|-82.75|2280
32097|STANDARD|0|Yulee|Wildlight||FL|Nassau County|America/New_York|904, 912|NA|US|30.63|-81.57|22690
32099|STANDARD|0|Jacksonville|||FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|0
32102|STANDARD|0|Astor|||FL|Lake County|America/New_York|352, 386|NA|US|29.14|-81.53|1990
32105|PO BOX|0|Barberville|||FL|Volusia County|America/New_York|386|NA|US|29.18|-81.42|334
32110|STANDARD|0|Bunnell|||FL|Flagler County|America/New_York|386|NA|US|29.46|-81.25|7710
32111|PO BOX|0|Candler|||FL|Marion County|America/New_York|352|NA|US|29.04|-81.89|545
32112|STANDARD|0|Crescent City|Welaka||FL|Putnam County|America/New_York|386|NA|US|29.43|-81.51|5900
32113|STANDARD|0|Citra|||FL|Marion County|America/New_York|352|NA|US|29.41|-82.11|5510
32114|STANDARD|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|22730
32115|PO BOX|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|719
32116|PO BOX|0|Daytona Beach|Dayt Bch Sh, Daytona Beach Shores||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|182
32117|STANDARD|0|Daytona Beach|Holly Hill||FL|Volusia County|America/New_York|386|NA|US|29.24|-81.06|22740
32118|STANDARD|0|Daytona Beach|Dayt Bch Sh, Daytona Beach Shores||FL|Volusia County|America/New_York|386|NA|US|29.21|-81|14120
32119|STANDARD|0|Daytona Beach|S Daytona, S Daytona Bch, South Daytona||FL|Volusia County|America/New_York|386|NA|US|29.16|-81.03|18180
32120|PO BOX|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|1215
32121|PO BOX|0|Daytona Beach|South Daytona||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|258
32122|PO BOX|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|49
32123|PO BOX|0|Port Orange|Allandale, Daytona Beach, Pt Orange||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|193
32124|STANDARD|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.17|-81.14|7000
32125|PO BOX|0|Daytona Beach|Holly Hill||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|357
32126|PO BOX|0|Daytona Beach|||FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|186
32127|STANDARD|0|Port Orange|Ponce Inlet, Pt Orange, Wilbur By Sea, Wilbur By The Sea||FL|Volusia County|America/New_York|386|NA|US|29.11|-80.97|25700
32128|STANDARD|0|Port Orange|Pt Orange||FL|Volusia County|America/New_York|386|NA|US|29.1|-81.07|19920
32129|STANDARD|0|Port Orange|Pt Orange||FL|Volusia County|America/New_York|386|NA|US|29.14|-81.02|18690
32130|STANDARD|0|De Leon Springs|De Leon Spgs||FL|Volusia County|America/New_York|352, 386|NA|US|29.15|-81.34|5110
32131|STANDARD|0|East Palatka|||FL|Putnam County|America/New_York|386, 904|NA|US|29.65|-81.59|3870
32132|STANDARD|0|Edgewater|||FL|Volusia County|America/New_York|386|NA|US|28.98|-80.92|6590
32133|PO BOX|0|Eastlake Weir|||FL|Marion County|America/New_York|352|NA|US|29.02|-81.91|189
32134|STANDARD|0|Fort Mc Coy|Palatka, Salt Springs||FL|Marion County|America/New_York|352, 386|NA|US|29.34|-81.85|6120
32135|PO BOX|0|Palm Coast|||FL|Flagler County|America/New_York|386|NA|US|29.57|-81.21|3176
32136|STANDARD|0|Flagler Beach|Beverly Beach||FL|Flagler County|America/New_York|386|NA|US|29.47|-81.13|7890
32137|STANDARD|0|Palm Coast|||FL|Flagler County|America/New_York|386, 904|NA|US|29.57|-81.21|43610
32138|PO BOX|0|Grandin|||FL|Putnam County|America/New_York|386|NA|US|29.72|-81.92|271
32139|STANDARD|0|Georgetown|||FL|Putnam County|America/New_York|386|NA|US|29.39|-81.63|830
32140|STANDARD|0|Florahome|||FL|Putnam County|America/New_York|352, 386|NA|US|29.73|-81.88|1410
32141|STANDARD|0|Edgewater|||FL|Volusia County|America/New_York|386|NA|US|28.96|-80.9|16050
32142|PO BOX|0|Palm Coast|||FL|Flagler County|America/New_York|386|NA|US|29.57|-81.21|0
32143|PO BOX|0|Palm Coast|||FL|Flagler County|America/New_York|386|NA|US|29.42|-81.16|0
32145|STANDARD|0|Hastings|||FL|St. Johns County|America/New_York|386, 904|NA|US|29.71|-81.5|5160
32147|PO BOX|0|Hollister|||FL|Putnam County|America/New_York|386|NA|US|29.62|-81.81|1601
32148|STANDARD|0|Interlachen|||FL|Putnam County|America/New_York|352, 386|NA|US|29.61|-81.89|8410
32149|PO BOX|0|Interlachen|||FL|Putnam County|America/New_York|386|NA|US|29.61|-81.89|34
32157|PO BOX|0|Lake Como|||FL|Putnam County|America/New_York|386|NA|US|29.47|-81.58|721
32158|PO BOX|0|Lady Lake|||FL|Lake County|America/New_York|352|NA|US|28.92|-81.92|1532
32159|STANDARD|0|Lady Lake|The Villages||FL|Lake County|America/New_York|352|NA|US|28.92|-81.92|25090
32160|PO BOX|0|Lake Geneva|||FL|Clay County|America/New_York|352|NA|US|29.77|-82.01|358
32162|STANDARD|0|The Villages|Lady Lake||FL|Sumter County|America/New_York|352|NA|US|28.91|-81.99|47200
32163|STANDARD|0|The Villages|||FL|Sumter County|America/New_York|352|NA|US|28.84|-81.96|0
32164|STANDARD|0|Palm Coast|||FL|Flagler County|America/New_York|386|NA|US|29.52|-81.24|46280
32168|STANDARD|0|New Smyrna Beach|New Smyrna||FL|Volusia County|America/New_York|321, 386, 407, 689|NA|US|29.02|-80.92|27000
32169|STANDARD|0|New Smyrna Beach|New Smyrna||FL|Volusia County|America/New_York|386|NA|US|28.97|-80.87|9310
32170|PO BOX|0|New Smyrna Beach|New Smyrna||FL|Volusia County|America/New_York|386|NA|US|29.02|-80.92|1449
32173|PO BOX|0|Ormond Beach|||FL|Volusia County|America/New_York|386|NA|US|29.28|-81.06|693
32174|STANDARD|0|Ormond Beach|||FL|Volusia County|America/New_York|386|NA|US|29.28|-81.06|47760
32175|PO BOX|0|Ormond Beach|||FL|Volusia County|America/New_York|386|NA|US|29.28|-81.06|731
32176|STANDARD|0|Ormond Beach|||FL|Volusia County|America/New_York|386|NA|US|29.33|-81.06|12580
32177|STANDARD|0|Palatka|||FL|Putnam County|America/New_York|352, 386, 904|NA|US|29.64|-81.65|20090
32178|PO BOX|0|Palatka|||FL|Putnam County|America/New_York|386|NA|US|29.64|-81.65|1845
32179|STANDARD|0|Ocklawaha||Oklawaha|FL|Marion County|America/New_York|352|NA|US|29.04|-81.92|6690
32180|STANDARD|0|Pierson|||FL|Volusia County|America/New_York|386|NA|US|29.23|-81.46|3550
32181|STANDARD|0|Pomona Park|Welaka||FL|Putnam County|America/New_York|386|NA|US|29.49|-81.59|2170
32182|PO BOX|0|Orange Springs|Orange Spgs||FL|Marion County|America/New_York|352, 386|NA|US|29.51|-81.94|796
32183|PO BOX|0|Ocklawaha|||FL|Marion County|America/New_York|352|NA|US|29.04|-81.92|1315
32185|PO BOX|0|Putnam Hall|||FL|Putnam County|America/New_York|352|NA|US|29.73|-81.95|204
32187|STANDARD|0|San Mateo|||FL|Putnam County|America/New_York|386|NA|US|29.6|-81.58|1660
32189|STANDARD|0|Satsuma|||FL|Putnam County|America/New_York|386|NA|US|29.55|-81.65|4340
32190|STANDARD|0|Seville|||FL|Volusia County|America/New_York|386|NA|US|29.31|-81.49|1090
32192|PO BOX|0|Sparr|||FL|Marion County|America/New_York|352|NA|US|29.35|-82.11|1007
32193|STANDARD|0|Welaka|Crescent City, Pomona Park||FL|Putnam County|America/New_York|386|NA|US|29.48|-81.66|870
32195|STANDARD|0|Weirsdale|||FL|Marion County|America/New_York|352|NA|US|28.98|-81.92|3370
32198|UNIQUE|0|Daytona Beach||Fl Reg Lib Bl, Fl Regional Library For Blin|FL|Volusia County|America/New_York|386|NA|US|29.19|-81.05|0
32201|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|277
32202|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|2350
32203|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.34|-81.67|2203
32204|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.32|-81.68|6490
32205|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.3|-81.72|24310
32206|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.35|-81.64|13720
32207|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.29|-81.64|31250
32208|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.39|-81.68|27540
32209|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.36|-81.7|27230
32210|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.27|-81.75|56360
32211|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.58|29750
32212|STANDARD|0|Jacksonville|Jacksonville Nas, Jax Naval Air|Jacksonville Naval Air Sta, Jax, Nas Jacksonvle, Nas Jax|FL|Duval County|America/New_York|904|NA|US|30.22|-81.67|1320
32214|UNIQUE|0|Jacksonville||Jacksonville Naval Hospital, Jax, Jax Naval Hos|FL|Duval County|America/New_York|904|NA|US|30.21|-81.68|195
32215|PO BOX|1|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|22
32216|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.28|-81.58|35370
32217|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.24|-81.63|17410
32218|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.49|-81.67|60760
32219|STANDARD|0|Jacksonville|Dinsmore|Jax|FL|Duval County|America/New_York|904|NA|US|30.42|-81.81|12890
32220|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.34|-81.86|11700
32221|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.26|-81.85|28390
32222|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.22|-81.83|15550
32223|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.16|-81.65|24130
32224|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.27|-81.47|34350
32225|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.36|-81.51|52950
32226|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.48|-81.51|20730
32227|STANDARD|0|Jacksonville||Jacksonville Beach, Jax, Jax Bch, Mayport, Mayport Naval Housing, Maypt Nav Hou|FL|Duval County|America/New_York|904|NA|US|30.39|-81.4|1870
32228|PO BOX|0|Jacksonville|Mayport Naval Station, Mayport Navy|Jax, Mayport, Mayport Nav Sta, Mayport Naval Sta|FL|Duval County|America/New_York|904|NA|US|30.39|-81.4|120
32229|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|150
32230|PO BOX|1|Jacksonville|||FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|0
32231|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|27
32232|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|27
32233|STANDARD|0|Atlantic Beach|Atlantic Bch, Jacksonville, Mayport|Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.4|21210
32234|STANDARD|0|Jacksonville|Baldwin, Maxville|Jax|FL|Duval County|America/New_York|386, 904|NA|US|30.23|-81.98|7240
32235|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|506
32236|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|1438
32237|PO BOX|1|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|14
32238|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|839
32239|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|850
32240|PO BOX|0|Jacksonville Beach|Jacksonville, Jax Bch|Jax|FL|Duval County|America/New_York|904|NA|US|30.29|-81.39|624
32241|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|1374
32244|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.22|-81.75|55370
32245|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|1267
32246|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.29|-81.52|50940
32247|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|1089
32250|STANDARD|0|Jacksonville Beach|Jacksonville, Jax Bch|Jax, Jax Beach|FL|Duval County|America/New_York|904|NA|US|30.29|-81.39|25930
32254|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.34|-81.73|11360
32255|PO BOX|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|482
32256|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.18|-81.47|48920
32257|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.19|-81.61|36020
32258|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.14|-81.55|35010
32259|STANDARD|0|Saint Johns|Fruit Cove, Jacksonville, Julington Creek, Julington Crk, St Johns, Switzerland|Jax|FL|St. Johns County|America/New_York|904|NA|US|30.08|-81.59|65720
32260|PO BOX|0|Jacksonville|Saint Johns, St Johns|Jax|FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|310
32266|STANDARD|0|Neptune Beach|Jacksonville|Jax|FL|Duval County|America/New_York|904|NA|US|30.31|-81.39|6600
32267|STANDARD|1|Jacksonville|||FL|Duval County|America/New_York|904|NA|US|30.38|-81.41|0
32277|STANDARD|0|Jacksonville||Jax|FL|Duval County|America/New_York|904|NA|US|30.38|-81.59|27650
32290|UNIQUE|1|Jacksonville|Homeside Lending Inc||FL|Duval County|America/New_York|904|NA|US|30.33|-81.65|0
32301|STANDARD|0|Tallahassee|||FL|Leon County|America/New_York|448, 850|NA|US|30.43|-84.26|20940
